time,x,y,z,vx,vy,vz,psi,theta,phi,omega_x,omega_y,omega_z,q1,q2,q3,q4,q5,q6,q7,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,qdot7,qddot1,qddot2,qddot3,qddot4,qddot5,qddot6,qddot7,tau1,tau2,tau3,tau4,tau5,tau6,tau7,r1,r2,r3,r4,r5,r6,r7,r8,r9
5.930000,0.949063,-1.008439,0.133405,-0.062097,0.104606,-0.135650,-1.409725,0.190668,2.589642,0.178659,0.249039,-0.208253,-0.044126,3.068626,-0.658798,-1.305341,-0.262608,1.398001,0.664605,0.163851,-0.042996,-0.039733,-0.321723,0.128404,-0.667073,0.134367,-0.044927,-0.360958,-0.118326,-0.177631,0.252481,0.132879,-0.129561,0.195928,37.614044,-1.533211,-39.512424,-2.374415,15.356009,-0.000059,0.157470,-0.824544,-0.543443,-0.969168,-0.234646,0.075191,-0.189515,0.514847,-0.836072
5.940000,0.948442,-1.007393,0.132047,-0.062185,0.104755,-0.135843,-1.412228,0.192832,2.587428,0.179552,0.248855,-0.208079,-0.042492,3.068160,-0.659207,-1.308576,-0.261299,1.391344,0.665936,0.163390,-0.046594,-0.040935,-0.323478,0.130914,-0.665729,0.133066,-0.046067,-0.359781,-0.120275,-0.175552,0.250915,0.134400,-0.130083,0.194327,37.606722,-1.545203,-39.497197,-2.409180,15.326929,-0.000060,0.154978,-0.823748,-0.545363,-0.969152,-0.233854,0.077820,-0.191640,0.516479,-0.834580
5.950000,0.947820,-1.006344,0.130688,-0.062273,0.104903,-0.136035,-1.414735,0.195000,2.585212,0.180445,0.248664,-0.207902,-0.040863,3.067658,-0.659629,-1.311828,-0.259965,1.384700,0.667254,0.162918,-0.050179,-0.042157,-0.325213,0.133407,-0.664370,0.131760,-0.047237,-0.358577,-0.122143,-0.173484,0.249367,0.135854,-0.130605,0.192711,37.601312,-1.557966,-39.481405,-2.443632,15.297682,-0.000060,0.152483,-0.822947,-0.547272,-0.969125,-0.233073,0.080457,-0.193767,0.518107,-0.833078
5.960000,0.947196,-1.005294,0.129327,-0.062361,0.105051,-0.136227,-1.417246,0.197171,2.582992,0.181337,0.248466,-0.207721,-0.039239,3.067120,-0.660063,-1.315097,-0.258606,1.378070,0.668558,0.162434,-0.053753,-0.043396,-0.326927,0.135886,-0.662998,0.130449,-0.048437,-0.357346,-0.123931,-0.171427,0.247836,0.137243,-0.131126,0.191081,37.597812,-1.571501,-39.465051,-2.477768,15.268269,-0.000061,0.149984,-0.822141,-0.549171,-0.969087,-0.232302,0.083102,-0.195895,0.519731,-0.831568
5.970000,0.946572,-1.004243,0.127963,-0.062448,0.105198,-0.136417,-1.419760,0.199344,2.580770,0.182230,0.248262,-0.207537,-0.037619,3.066547,-0.660509,-1.318384,-0.257223,1.371454,0.669850,0.161937,-0.057314,-0.044653,-0.328621,0.138349,-0.661612,0.129132,-0.049668,-0.356089,-0.125638,-0.169381,0.246324,0.138565,-0.131648,0.189437,37.596214,-1.585808,-39.448139,-2.511586,15.238688,-0.000061,0.147483,-0.821329,-0.551060,-0.969038,-0.231542,0.085755,-0.198026,0.521350,-0.830048
5.980000,0.945947,-1.003191,0.126598,-0.062535,0.105343,-0.136606,-1.422277,0.201521,2.578544,0.183122,0.248050,-0.207350,-0.036005,3.065939,-0.660969,-1.321686,-0.255815,1.364852,0.671128,0.161428,-0.060862,-0.045925,-0.330295,0.140797,-0.660214,0.127811,-0.050930,-0.354808,-0.127263,-0.167348,0.244829,0.139823,-0.132169,0.187781,37.596515,-1.600887,-39.430674,-2.545082,15.208942,-0.000062,0.144979,-0.820513,-0.552937,-0.968977,-0.230793,0.088415,-0.200159,0.522965,-0.828519
5.990000,0.945322,-1.002136,0.125231,-0.062621,0.105488,-0.136794,-1.424799,0.203700,2.576315,0.184014,0.247832,-0.207159,-0.034396,3.065295,-0.661441,-1.325006,-0.254383,1.358264,0.672392,0.160905,-0.064397,-0.047213,-0.331948,0.143231,-0.658804,0.126484,-0.052223,-0.353504,-0.128806,-0.165327,0.243353,0.141016,-0.132690,0.186111,37.598708,-1.616739,-39.412658,-2.578254,15.179030,-0.000062,0.142472,-0.819692,-0.554803,-0.968906,-0.230055,0.091082,-0.202294,0.524575,-0.826981
6.000000,0.944695,-1.001081,0.123862,-0.062706,0.105633,-0.136981,-1.427323,0.205883,2.574083,0.184905,0.247607,-0.206965,-0.032792,3.064615,-0.661926,-1.328342,-0.252926,1.351690,0.673644,0.160370,-0.067919,-0.048516,-0.333581,0.145650,-0.657383,0.125152,-0.053549,-0.352178,-0.130266,-0.163319,0.241895,0.142145,-0.133209,0.184428,37.602789,-1.633365,-39.394096,-2.611100,15.148952,-0.000063,0.139962,-0.818866,-0.556658,-0.968823,-0.229328,0.093757,-0.204431,0.526181,-0.825434
6.010000,0.944067,-1.000024,0.122492,-0.062791,0.105776,-0.137167,-1.429851,0.208068,2.571848,0.185797,0.247374,-0.206768,-0.031194,3.063901,-0.662424,-1.331694,-0.251445,1.345131,0.674882,0.159821,-0.071427,-0.049832,-0.335194,0.148054,-0.655950,0.123814,-0.054907,-0.350830,-0.131643,-0.161325,0.240456,0.143211,-0.133728,0.182732,37.608753,-1.650763,-39.374992,-2.643617,15.118708,-0.000063,0.137449,-0.818036,-0.558503,-0.968729,-0.228611,0.096439,-0.206570,0.527782,-0.823878
6.020000,0.943439,-0.998965,0.121119,-0.062876,0.105919,-0.137352,-1.432382,0.210257,2.569610,0.186687,0.247135,-0.206567,-0.029602,3.063152,-0.662936,-1.335062,-0.249941,1.338585,0.676107,0.159258,-0.074921,-0.051162,-0.336788,0.150444,-0.654508,0.122472,-0.056298,-0.349461,-0.132938,-0.159344,0.239035,0.144213,-0.134245,0.181024,37.616595,-1.668935,-39.355349,-2.675802,15.088299,-0.000064,0.134934,-0.817201,-0.560336,-0.968624,-0.227906,0.099128,-0.208711,0.529379,-0.822312
6.030000,0.942810,-0.997905,0.119745,-0.062960,0.106060,-0.137535,-1.434917,0.212448,2.567369,0.187578,0.246889,-0.206363,-0.028015,3.062368,-0.663461,-1.338445,-0.248413,1.332055,0.677318,0.158681,-0.078402,-0.052503,-0.338361,0.152821,-0.653057,0.121124,-0.057722,-0.348073,-0.134148,-0.157379,0.237632,0.145153,-0.134760,0.179303,37.626309,-1.687879,-39.335172,-2.707655,15.057726,-0.000065,0.132416,-0.816361,-0.562158,-0.968507,-0.227212,0.101824,-0.210854,0.530971,-0.820738
6.040000,0.942180,-0.996844,0.118368,-0.063044,0.106201,-0.137718,-1.437455,0.214643,2.565125,0.188468,0.246636,-0.206155,-0.026434,3.061549,-0.663999,-1.341844,-0.246861,1.325539,0.678516,0.158089,-0.081869,-0.053856,-0.339916,0.155183,-0.651596,0.119772,-0.059181,-0.346666,-0.135275,-0.155429,0.236247,0.146031,-0.135273,0.177568,37.637890,-1.707597,-39.314464,-2.739173,15.026988,-0.000065,0.129895,-0.815516,-0.563968,-0.968379,-0.226529,0.104527,-0.212998,0.532558,-0.819154
6.050000,0.941549,-0.995781,0.116990,-0.063127,0.106341,-0.137900,-1.439997,0.216840,2.562879,0.189357,0.246376,-0.205944,-0.024859,3.060696,-0.664552,-1.345259,-0.245286,1.319038,0.679700,0.157482,-0.085321,-0.055219,-0.341451,0.157532,-0.650128,0.118414,-0.060675,-0.345241,-0.136317,-0.153495,0.234881,0.146848,-0.135783,0.175821,37.651335,-1.728087,-39.293229,-2.770354,14.996085,-0.000066,0.127373,-0.814668,-0.565767,-0.968240,-0.225857,0.107237,-0.215145,0.534140,-0.817562
6.060000,0.940917,-0.994717,0.115610,-0.063209,0.106480,-0.138080,-1.442542,0.219040,2.560629,0.190246,0.246109,-0.205730,-0.023290,3.059808,-0.665118,-1.348689,-0.243687,1.312551,0.680870,0.156860,-0.088759,-0.056592,-0.342966,0.159867,-0.648652,0.117051,-0.062203,-0.343799,-0.137275,-0.151577,0.233532,0.147604,-0.136291,0.174060,37.666638,-1.749349,-39.271471,-2.801197,14.965019,-0.000066,0.124847,-0.813815,-0.567555,-0.968089,-0.225196,0.109953,-0.217293,0.535716,-0.815961
6.070000,0.940285,-0.993652,0.114229,-0.063292,0.106619,-0.138259,-1.445090,0.221243,2.558376,0.191134,0.245834,-0.205513,-0.021728,3.058887,-0.665697,-1.352133,-0.242065,1.306079,0.682027,0.156222,-0.092183,-0.057973,-0.344463,0.162189,-0.647169,0.115683,-0.063767,-0.342341,-0.138148,-0.149676,0.232201,0.148299,-0.136796,0.172285,37.683794,-1.771384,-39.249194,-2.831700,14.933789,-0.000067,0.122320,-0.812958,-0.569331,-0.967927,-0.224547,0.112677,-0.219443,0.537288,-0.814350
6.080000,0.939652,-0.992585,0.112845,-0.063373,0.106756,-0.138438,-1.447641,0.223449,2.556120,0.192021,0.245553,-0.205292,-0.020173,3.057931,-0.666291,-1.355593,-0.240420,1.299623,0.683170,0.155569,-0.095591,-0.059363,-0.345941,0.164498,-0.645680,0.114310,-0.065368,-0.340867,-0.138935,-0.147793,0.230888,0.148935,-0.137296,0.170496,37.702799,-1.794190,-39.226401,-2.861862,14.902395,-0.000067,0.119790,-0.812096,-0.571096,-0.967753,-0.223909,0.115407,-0.221594,0.538855,-0.812731
6.090000,0.939017,-0.991517,0.111460,-0.063454,0.106893,-0.138615,-1.450196,0.225658,2.553862,0.192908,0.245265,-0.205068,-0.018624,3.056941,-0.666898,-1.359067,-0.238752,1.293181,0.684300,0.154899,-0.098985,-0.060759,-0.347400,0.166794,-0.644185,0.112932,-0.067005,-0.339378,-0.139637,-0.145927,0.229592,0.149511,-0.137793,0.168693,37.723649,-1.817767,-39.203097,-2.891683,14.870839,-0.000068,0.117258,-0.811231,-0.572849,-0.967568,-0.223282,0.118143,-0.223748,0.540417,-0.811102
6.100000,0.938382,-0.990447,0.110073,-0.063535,0.107028,-0.138791,-1.452754,0.227870,2.551600,0.193794,0.244970,-0.204841,-0.017081,3.055917,-0.667520,-1.362555,-0.237061,1.286754,0.685415,0.154212,-0.102364,-0.062162,-0.348841,0.169077,-0.642684,0.111549,-0.068680,-0.337875,-0.140252,-0.144080,0.228312,0.150029,-0.138285,0.166875,37.746340,-1.842115,-39.179286,-2.921160,14.839120,-0.000068,0.114724,-0.810361,-0.574590,-0.967371,-0.222666,0.120885,-0.225903,0.541973,-0.809465
6.110000,0.937747,-0.989376,0.108684,-0.063615,0.107163,-0.138966,-1.455315,0.230084,2.549336,0.194679,0.244668,-0.204611,-0.015546,3.054860,-0.668156,-1.366058,-0.235348,1.280342,0.686517,0.153508,-0.105727,-0.063569,-0.350264,0.171348,-0.641179,0.110161,-0.070392,-0.336357,-0.140782,-0.142252,0.227050,0.150488,-0.138773,0.165041,37.770866,-1.867233,-39.154970,-2.950293,14.807239,-0.000069,0.112188,-0.809487,-0.576319,-0.967162,-0.222063,0.123634,-0.228059,0.543524,-0.807819
6.120000,0.937110,-0.988304,0.107294,-0.063695,0.107297,-0.139140,-1.457880,0.232301,2.547069,0.195563,0.244359,-0.204377,-0.014019,3.053769,-0.668806,-1.369574,-0.233612,1.273945,0.687604,0.152786,-0.109076,-0.064982,-0.351668,0.173606,-0.639670,0.108769,-0.072143,-0.334827,-0.141225,-0.140443,0.225803,0.150890,-0.139255,0.163190,37.797225,-1.893120,-39.130155,-2.979081,14.775197,-0.000069,0.109650,-0.808610,-0.578037,-0.966942,-0.221470,0.126389,-0.230217,0.545069,-0.806163
6.130000,0.936473,-0.987230,0.105901,-0.063774,0.107431,-0.139312,-1.460447,0.234521,2.544799,0.196446,0.244043,-0.204140,-0.012498,3.052645,-0.669470,-1.373105,-0.231853,1.267564,0.688678,0.152047,-0.112409,-0.066397,-0.353055,0.175852,-0.638158,0.107371,-0.073933,-0.333283,-0.141581,-0.138654,0.224572,0.151236,-0.139731,0.161323,37.825412,-1.919775,-39.104843,-3.007524,14.742992,-0.000070,0.107111,-0.807729,-0.579742,-0.966710,-0.220889,0.129150,-0.232377,0.546610,-0.804499
6.140000,0.935835,-0.986155,0.104507,-0.063852,0.107563,-0.139484,-1.463018,0.236743,2.542526,0.197328,0.243720,-0.203900,-0.010985,3.051488,-0.670148,-1.376649,-0.230073,1.261197,0.689738,0.151290,-0.115726,-0.067816,-0.354424,0.178085,-0.636643,0.105969,-0.075762,-0.331728,-0.141850,-0.136886,0.223357,0.151525,-0.140200,0.159438,37.855423,-1.947198,-39.079038,-3.035621,14.710627,-0.000070,0.104569,-0.806844,-0.581436,-0.966466,-0.220320,0.131917,-0.234538,0.548144,-0.802826
6.150000,0.935196,-0.985079,0.103112,-0.063930,0.107695,-0.139655,-1.465592,0.238969,2.540250,0.198209,0.243390,-0.203657,-0.009480,3.050297,-0.670840,-1.380207,-0.228269,1.254846,0.690783,0.150513,-0.119027,-0.069236,-0.355775,0.180307,-0.635125,0.104563,-0.077632,-0.330160,-0.142032,-0.135138,0.222156,0.151758,-0.140663,0.157534,37.887255,-1.975387,-39.052743,-3.063372,14.678102,-0.000071,0.102026,-0.805956,-0.583118,-0.966211,-0.219762,0.134689,-0.236701,0.549673,-0.801144
6.160000,0.934556,-0.984001,0.101714,-0.064008,0.107825,-0.139824,-1.468169,0.241197,2.537972,0.199089,0.243053,-0.203411,-0.007983,3.049074,-0.671547,-1.383778,-0.226444,1.248510,0.691815,0.149718,-0.122313,-0.070657,-0.357109,0.182516,-0.633606,0.103152,-0.079542,-0.328580,-0.142127,-0.133412,0.220969,0.151936,-0.141118,0.155610,37.920904,-2.004342,-39.025964,-3.090776,14.645416,-0.000071,0.099482,-0.805063,-0.584787,-0.965944,-0.219216,0.137468,-0.238865,0.551196,-0.799454
6.170000,0.933916,-0.982922,0.100315,-0.064085,0.107955,-0.139992,-1.470749,0.243428,2.535691,0.199968,0.242708,-0.203161,-0.006494,3.047819,-0.672267,-1.387362,-0.224597,1.242189,0.692832,0.148903,-0.125583,-0.072079,-0.358426,0.184714,-0.632085,0.101736,-0.081493,-0.326990,-0.142133,-0.131707,0.219797,0.152059,-0.141565,0.153665,37.956367,-2.034060,-38.998702,-3.117834,14.612571,-0.000072,0.096935,-0.804168,-0.586445,-0.965664,-0.218682,0.140252,-0.241031,0.552713,-0.797754
6.180000,0.933274,-0.981842,0.098914,-0.064161,0.108084,-0.140159,-1.473333,0.245661,2.533407,0.200846,0.242357,-0.202909,-0.005013,3.046530,-0.673002,-1.390959,-0.222728,1.235884,0.693836,0.148068,-0.128837,-0.073499,-0.359726,0.186901,-0.630564,0.100316,-0.083486,-0.325388,-0.142051,-0.130025,0.218637,0.152129,-0.142003,0.151698,37.993641,-2.064542,-38.970962,-3.144545,14.579566,-0.000072,0.094388,-0.803269,-0.588090,-0.965373,-0.218159,0.143041,-0.243198,0.554225,-0.796046
6.190000,0.932632,-0.980761,0.097512,-0.064237,0.108212,-0.140325,-1.475919,0.247897,2.531120,0.201723,0.241999,-0.202653,-0.003541,3.045209,-0.673752,-1.394570,-0.220837,1.229593,0.694824,0.147213,-0.132075,-0.074918,-0.361010,0.189076,-0.629043,0.098892,-0.085521,-0.323775,-0.141881,-0.128365,0.217490,0.152145,-0.142432,0.149709,38.032723,-2.095786,-38.942746,-3.170910,14.546403,-0.000073,0.091839,-0.802367,-0.589723,-0.965071,-0.217648,0.145836,-0.245366,0.555731,-0.794329
6.200000,0.931990,-0.979678,0.096108,-0.064313,0.108339,-0.140490,-1.478509,0.250136,2.528831,0.202598,0.241634,-0.202394,-0.002078,3.043856,-0.674515,-1.398192,-0.218925,1.223318,0.695799,0.146337,-0.135296,-0.076334,-0.362277,0.191239,-0.627521,0.097463,-0.087598,-0.322152,-0.141623,-0.126728,0.216354,0.152109,-0.142851,0.147694,38.073609,-2.127789,-38.914059,-3.196929,14.513081,-0.000073,0.089289,-0.801462,-0.591343,-0.964756,-0.217149,0.148636,-0.247536,0.557230,-0.792604
6.210000,0.931346,-0.978594,0.094702,-0.064388,0.108465,-0.140654,-1.481101,0.252377,2.526539,0.203472,0.241261,-0.202132,-0.000623,3.042471,-0.675292,-1.401828,-0.216991,1.217058,0.696759,0.145440,-0.138501,-0.077747,-0.363528,0.193391,-0.626001,0.096031,-0.089719,-0.320519,-0.141275,-0.125114,0.215230,0.152020,-0.143259,0.145654,38.116298,-2.160552,-38.884904,-3.222603,14.479602,-0.000074,0.086738,-0.800553,-0.592951,-0.964429,-0.216662,0.151441,-0.249707,0.558724,-0.790869
6.220000,0.930702,-0.977509,0.093295,-0.064462,0.108591,-0.140817,-1.483696,0.254621,2.524244,0.204345,0.240882,-0.201867,0.000822,3.041055,-0.676084,-1.405475,-0.215036,1.210813,0.697705,0.144521,-0.141690,-0.079156,-0.364764,0.195533,-0.624482,0.094594,-0.091884,-0.318874,-0.140839,-0.123525,0.214116,0.151881,-0.143656,0.143586,38.160786,-2.194071,-38.855283,-3.247930,14.445965,-0.000074,0.084185,-0.799641,-0.594547,-0.964090,-0.216187,0.154251,-0.251879,0.560211,-0.789126
6.230000,0.930057,-0.976422,0.091886,-0.064536,0.108715,-0.140978,-1.486295,0.256868,2.521947,0.205216,0.240496,-0.201599,0.002258,3.039606,-0.676890,-1.409135,-0.213059,1.204584,0.698637,0.143580,-0.144862,-0.080559,-0.365983,0.197663,-0.622966,0.093154,-0.094093,-0.317220,-0.140313,-0.121959,0.213012,0.151690,-0.144041,0.141489,38.207071,-2.228346,-38.825201,-3.272914,14.412172,-0.000075,0.081632,-0.798727,-0.596130,-0.963739,-0.215723,0.157067,-0.254052,0.561693,-0.787375
6.240000,0.929411,-0.975334,0.090475,-0.064609,0.108839,-0.141138,-1.488896,0.259117,2.519647,0.206086,0.240102,-0.201328,0.003684,3.038126,-0.677709,-1.412807,-0.211061,1.198369,0.699554,0.142616,-0.148018,-0.081956,-0.367188,0.199782,-0.621451,0.091709,-0.096346,-0.315554,-0.139698,-0.120418,0.211917,0.151450,-0.144413,0.139361,38.255152,-2.263375,-38.794660,-3.297553,14.378223,-0.000076,0.079077,-0.797810,-0.597701,-0.963377,-0.215271,0.159887,-0.256227,0.563168,-0.785614
6.250000,0.928765,-0.974245,0.089063,-0.064682,0.108961,-0.141298,-1.491501,0.261369,2.517345,0.206954,0.239702,-0.201054,0.005100,3.036614,-0.678543,-1.416491,-0.209042,1.192170,0.700457,0.141630,-0.151157,-0.083346,-0.368377,0.201890,-0.619939,0.090262,-0.098645,-0.313879,-0.138993,-0.118901,0.210831,0.151160,-0.144772,0.137201,38.305026,-2.299155,-38.763664,-3.321849,14.344117,-0.000076,0.076522,-0.796889,-0.599259,-0.963002,-0.214832,0.162711,-0.258403,0.564637,-0.783845
6.260000,0.928118,-0.973155,0.087649,-0.064755,0.109083,-0.141456,-1.494108,0.263623,2.515039,0.207821,0.239294,-0.200776,0.006506,3.035071,-0.679390,-1.420186,-0.207003,1.185985,0.701345,0.140620,-0.154279,-0.084728,-0.369551,0.203988,-0.618431,0.088811,-0.100989,-0.312192,-0.138198,-0.117410,0.209751,0.150822,-0.145117,0.135006,38.356691,-2.335685,-38.732215,-3.345803,14.309857,-0.000077,0.073966,-0.795967,-0.600805,-0.962615,-0.214404,0.165541,-0.260580,0.566099,-0.782068
6.270000,0.927470,-0.972064,0.086234,-0.064826,0.109204,-0.141612,-1.496718,0.265879,2.512732,0.208686,0.238880,-0.200496,0.007902,3.033498,-0.680251,-1.423893,-0.204942,1.179816,0.702218,0.139586,-0.157384,-0.086101,-0.370710,0.206075,-0.616927,0.087356,-0.103379,-0.310495,-0.137313,-0.115944,0.208678,0.150436,-0.145446,0.132776,38.410145,-2.372962,-38.700317,-3.369416,14.275442,-0.000077,0.071410,-0.795041,-0.602337,-0.962216,-0.213989,0.168374,-0.262758,0.567555,-0.780282
6.280000,0.926821,-0.970971,0.084817,-0.064898,0.109324,-0.141768,-1.499331,0.268139,2.510422,0.209550,0.238458,-0.200213,0.009288,3.031893,-0.681126,-1.427612,-0.202860,1.173662,0.703077,0.138528,-0.160471,-0.087464,-0.371855,0.208151,-0.615427,0.085899,-0.105816,-0.308786,-0.136338,-0.114503,0.207611,0.150003,-0.145760,0.130507,38.465388,-2.410985,-38.667972,-3.392689,14.240873,-0.000078,0.068853,-0.794113,-0.603857,-0.961804,-0.213585,0.171213,-0.264937,0.569004,-0.778487
6.290000,0.926172,-0.969877,0.083399,-0.064969,0.109444,-0.141923,-1.501947,0.270400,2.508109,0.210412,0.238030,-0.199927,0.010662,3.030257,-0.682014,-1.431342,-0.200758,1.167522,0.703922,0.137445,-0.163542,-0.088817,-0.372986,0.210216,-0.613932,0.084438,-0.108300,-0.307066,-0.135273,-0.113089,0.206548,0.149524,-0.146057,0.128197,38.522418,-2.449750,-38.635184,-3.415624,14.206150,-0.000078,0.066295,-0.793183,-0.605364,-0.961381,-0.213193,0.174055,-0.267117,0.570447,-0.776684
6.300000,0.925522,-0.968782,0.081979,-0.065039,0.109562,-0.142076,-1.504566,0.272664,2.505794,0.211272,0.237594,-0.199637,0.012025,3.028591,-0.682915,-1.435083,-0.198635,1.161398,0.704751,0.136337,-0.166595,-0.090158,-0.374103,0.212271,-0.612442,0.082975,-0.110830,-0.305334,-0.134117,-0.111700,0.205490,0.148999,-0.146337,0.125845,38.581234,-2.489256,-38.601955,-3.438220,14.171275,-0.000079,0.063737,-0.792250,-0.606859,-0.960945,-0.212814,0.176902,-0.269298,0.571883,-0.774873
6.310000,0.924871,-0.967686,0.080557,-0.065108,0.109679,-0.142228,-1.507188,0.274931,2.503476,0.212130,0.237152,-0.199345,0.013377,3.026895,-0.683830,-1.438835,-0.196492,1.155288,0.705566,0.135203,-0.169631,-0.091487,-0.375206,0.214315,-0.610957,0.081509,-0.113409,-0.303590,-0.132870,-0.110338,0.204434,0.148429,-0.146599,0.123448,38.641834,-2.529499,-38.568287,-3.460481,14.136248,-0.000079,0.061178,-0.791315,-0.608340,-0.960498,-0.212447,0.179752,-0.271480,0.573312,-0.773053
6.320000,0.924220,-0.966589,0.079134,-0.065178,0.109796,-0.142379,-1.509812,0.277200,2.501156,0.212986,0.236702,-0.199050,0.014718,3.025169,-0.684758,-1.442598,-0.194329,1.149194,0.706367,0.134042,-0.172650,-0.092802,-0.376296,0.216349,-0.609479,0.080040,-0.116035,-0.301834,-0.131533,-0.109002,0.203380,0.147815,-0.146841,0.121003,38.704218,-2.570478,-38.534184,-3.482407,14.101068,-0.000080,0.058620,-0.790378,-0.609809,-0.960038,-0.212091,0.182607,-0.273663,0.574735,-0.771225
6.330000,0.923567,-0.965490,0.077709,-0.065246,0.109911,-0.142529,-1.512439,0.279471,2.498833,0.213841,0.236246,-0.198752,0.016046,3.023412,-0.685699,-1.446372,-0.192145,1.143114,0.707153,0.132855,-0.175650,-0.094103,-0.377373,0.218372,-0.608008,0.078570,-0.118709,-0.300064,-0.130104,-0.107692,0.202327,0.147158,-0.147063,0.118509,38.768386,-2.612188,-38.499649,-3.504000,14.065738,-0.000080,0.056061,-0.789439,-0.611264,-0.959565,-0.211748,0.185465,-0.275847,0.576151,-0.769389
6.340000,0.922915,-0.964390,0.076283,-0.065314,0.110026,-0.142678,-1.515069,0.281745,2.496508,0.214693,0.235782,-0.198451,0.017363,3.021626,-0.686653,-1.450156,-0.189941,1.137048,0.707924,0.131641,-0.178633,-0.095389,-0.378437,0.220385,-0.606543,0.077097,-0.121432,-0.298280,-0.128585,-0.106409,0.201274,0.146459,-0.147264,0.115962,38.834337,-2.654626,-38.464682,-3.525261,14.030258,-0.000081,0.053502,-0.788497,-0.612707,-0.959081,-0.211418,0.188327,-0.278032,0.577559,-0.767544
6.350000,0.922261,-0.963289,0.074856,-0.065382,0.110140,-0.142826,-1.517702,0.284021,2.494180,0.215544,0.235311,-0.198148,0.018667,3.019810,-0.687620,-1.453951,-0.187717,1.130997,0.708680,0.130399,-0.181598,-0.096659,-0.379489,0.222387,-0.605086,0.075622,-0.124203,-0.296482,-0.126975,-0.105153,0.200220,0.145719,-0.147443,0.113360,38.902071,-2.697791,-38.429288,-3.546193,13.994627,-0.000081,0.050943,-0.787554,-0.614136,-0.958584,-0.211099,0.191192,-0.280218,0.578961,-0.765691
6.360000,0.921607,-0.962188,0.073427,-0.065449,0.110253,-0.142972,-1.520337,0.286299,2.491851,0.216392,0.234834,-0.197841,0.019958,3.017964,-0.688599,-1.457756,-0.185474,1.124961,0.709421,0.129129,-0.184545,-0.097911,-0.380528,0.224379,-0.603636,0.074146,-0.127024,-0.294669,-0.125273,-0.103923,0.199164,0.144938,-0.147600,0.110700,38.971588,-2.741677,-38.393469,-3.566797,13.958848,-0.000082,0.048385,-0.786609,-0.615553,-0.958075,-0.210792,0.194061,-0.282404,0.580356,-0.763829
6.370000,0.920952,-0.961084,0.071996,-0.065515,0.110365,-0.143117,-1.522975,0.288580,2.489518,0.217238,0.234349,-0.197531,0.021236,3.016090,-0.689590,-1.461572,-0.183210,1.118939,0.710148,0.127830,-0.187473,-0.099146,-0.381555,0.226360,-0.602195,0.072669,-0.129893,-0.292840,-0.123480,-0.102721,0.198104,0.144117,-0.147732,0.107979,39.042888,-2.786282,-38.357226,-3.587075,13.922920,-0.000082,0.045826,-0.785662,-0.616956,-0.957553,-0.210498,0.196934,-0.284591,0.581743,-0.761960
6.380000,0.920297,-0.959980,0.070565,-0.065581,0.110476,-0.143261,-1.525616,0.290863,2.487184,0.218082,0.233858,-0.197219,0.022501,3.014186,-0.690594,-1.465397,-0.180927,1.112931,0.710860,0.126502,-0.190383,-0.100362,-0.382571,0.228330,-0.600763,0.071191,-0.132812,-0.290995,-0.121596,-0.101545,0.197041,0.143258,-0.147840,0.105194,39.115970,-2.831602,-38.320562,-3.607029,13.886844,-0.000083,0.043268,-0.784714,-0.618346,-0.957019,-0.210216,0.199809,-0.286779,0.583123,-0.760082
6.390000,0.919641,-0.958875,0.069131,-0.065647,0.110586,-0.143404,-1.528259,0.293149,2.484847,0.218924,0.233360,-0.196904,0.023753,3.012253,-0.691609,-1.469233,-0.178624,1.106938,0.711557,0.125144,-0.193274,-0.101558,-0.383575,0.230290,-0.599339,0.069712,-0.135779,-0.289132,-0.119621,-0.100395,0.195971,0.142362,-0.147921,0.102343,39.190836,-2.877632,-38.283479,-3.626661,13.850622,-0.000083,0.040710,-0.783764,-0.619723,-0.956473,-0.209946,0.202688,-0.288968,0.584496,-0.758196
6.400000,0.918984,-0.957769,0.067696,-0.065711,0.110695,-0.143545,-1.530905,0.295436,2.482507,0.219764,0.232854,-0.196586,0.024990,3.010292,-0.692637,-1.473079,-0.176301,1.100959,0.712239,0.123756,-0.196147,-0.102734,-0.384567,0.232239,-0.597925,0.068232,-0.138796,-0.287251,-0.117555,-0.099272,0.194896,0.141428,-0.147976,0.099421,39.267486,-2.924370,-38.245979,-3.645973,13.814253,-0.000084,0.038153,-0.782813,-0.621086,-0.955914,-0.209689,0.205570,-0.291157,0.585862,-0.756302
6.410000,0.918326,-0.956661,0.066260,-0.065776,0.110803,-0.143686,-1.533554,0.297726,2.480166,0.220602,0.232342,-0.196265,0.026214,3.008302,-0.693676,-1.476934,-0.173960,1.094994,0.712907,0.122337,-0.199000,-0.103888,-0.385549,0.234177,-0.596520,0.066752,-0.141862,-0.285351,-0.115398,-0.098176,0.193812,0.140460,-0.148003,0.096427,39.345921,-2.971810,-38.208065,-3.664967,13.777738,-0.000084,0.035596,-0.781860,-0.622437,-0.955343,-0.209443,0.208454,-0.293347,0.587220,-0.754400
